ID,N_VICTIMAS,FECHA,AAAA,MM,DD,HH,LUGAR_DEL_HECHO,TIPO_DE_CALLE,VICTIMA,ACUSADO,ROL_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,CALLE,CRUCE,LATITUD,LONGITUD,DIA_SEMANA
2016-0001,1,2016-01-01,2016,1,1,4,AV PIEDRA BUENA Y AV FERNANDEZ DE LA CRUZ,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,19,PIEDRA BUENA AV.,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.47533969,-34.68757022,Friday
2016-0002,1,2016-01-02,2016,1,2,1,AV GRAL PAZ  Y AV DE LOS CORRALES,GRAL PAZ,AUTO,PASAJEROS,CONDUCTOR,MASCULINO,70,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,-58.50877521,-34.66977709,Saturday
2016-0003,1,2016-01-03,2016,1,3,7,AV ENTRE RIOS 2034,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,30,ENTRE RIOS AV.,,-58.39040293,-34.63189362,Sunday
2016-0004,1,2016-01-10,2016,1,10,0,AV LARRAZABAL Y GRAL VILLEGAS CONRADO,AVENIDA,MOTO,SD,CONDUCTOR,MASCULINO,18,LARRAZABAL AV.,"VILLEGAS, CONRADO, GRAL.",-58.46503904,-34.68092974,Sunday
2016-0005,1,2016-01-21,2016,1,21,5,AV SAN JUAN Y PRESIDENTE LUIS SAENZ PEÑA ,AVENIDA,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29,SAN JUAN AV.,"SAENZ PE?A, LUIS, PRES.",-58.38718297,-34.6224663,Thursday
2016-0008,1,2016-01-24,2016,1,24,18,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,30,27 DE FEBRERO AV.,ESCALADA AV.,-58.44451316,-34.68475866,Sunday
2016-0009,1,2016-01-24,2016,1,24,19,NOGOYA Y JOAQUIN V. GONZALES,CALLE,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,29,NOGOYA,"GONZALEZ, JOAQUIN V.",-58.50095869,-34.6082544,Sunday
2016-0010,1,2016-01-29,2016,1,29,15,AV GENERAL PAZ Y AV DE LOS CORRALES,GRAL PAZ,MOTO,AUTO,CONDUCTOR,MASCULINO,18,"PAZ, GRAL. AV.",DE LOS CORRALES AV.,-58.50877521,-34.66977709,Friday
2016-0012,1,2016-02-08,2016,2,8,1,AV BELGRANO Y BERNARDO DE IRIGOYEN,AVENIDA,MOTO,CARGAS,CONDUCTOR,MASCULINO,22,BELGRANO AV.,"IRIGOYEN, BERNARDO DE",-58.38048577,-34.61303893,Monday
2016-0013,1,2016-02-10,2016,2,10,11,AV ENTRE RIOS 1366,AVENIDA,PEATON,AUTO,PEATON,MASCULINO,16,ENTRE RIOS AV.,,-58.39114932,-34.62477387,Wednesday
2016-0015,1,2016-02-14,2016,2,14,5,AV SCALABRINI ORTIZ Y VERA,AVENIDA,PEATON,AUTO,PEATON,FEMENINO,16,"SCALABRINI ORTIZ, RAUL AV.",VERA,-58.4376002,-34.59912758,Sunday
2016-0016,1,2016-02-14,2016,2,14,22,AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO,AVENIDA,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,19,REGIMIENTO DE PATRICIOS AV.,"QUINQUELA MARTIN, BENITO",-58.36882665,-34.64291993,Sunday
2016-0017,1,2016-02-15,2016,2,15,16,MARIANO ACOSTA Y ANA MARIA JANER,AVENIDA,PEATON,MOTO,PEATON,MASCULINO,59,"ACOSTA, MARIANO","JANER, ANA MARIA",-58.44989671,-34.65970435,Monday
2016-0019,1,2016-02-17,2016,2,17,9,LISANDRO DE LA TORRE Y SEVERO GARCIA GRANDE DE ZEQUEIRA ,CALLE,PEATON,PASAJEROS,PEATON,FEMENINO,65,"DE LA TORRE, LISANDRO","GARCIA GRANDE DE ZEQUEIRA, SEVERO",-58.50990884,-34.65468721,Wednesday
2016-0020,1,2016-02-17,2016,2,17,16,SUIPACHA 156,CALLE,PEATON,AUTO,PEATON,MASCULINO,59,SUIPACHA,,-58.37952223,-34.60653282,Wednesday
2016-0021,1,2016-02-17,2016,2,17,23,AV DIRECTORIO Y CURAPALIGUE,AVENIDA,AUTO,AUTO,CONDUCTOR,MASCULINO,34,DIRECTORIO AV.,CURAPALIGUE,-58.45157703,-34.63063795,Wednesday
2016-0022,1,2016-02-21,2016,2,21,6,AV 9 DE JULIO Y ADOLFO ALSINA,AVENIDA,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,41,9 DE JULIO AV.,"ALSINA, ADOLFO",-58.38144696,-34.61079875,Sunday
2016-0025,1,2016-02-28,2016,2,28,4,AV GRAL PAZ Y AV 27 DE FEBRERO,GRAL PAZ,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,34,"PAZ, GRAL. AV.",27 DE FEBRERO AV.,-58.46244952,-34.70524971,Sunday
2016-0026,1,2016-02-28,2016,2,28,7,HOLMBERG Y VEDIA,CALLE,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,30,HOLMBERG,VEDIA,-58.49216191,-34.54738649,Sunday
2016-0027,1,2016-02-28,2016,2,28,9,CURAPALIGUE Y AVELINO DIAZ,AVENIDA,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,34,CURAPALIGUE AV.,"DIAZ, AVELINO",-58.44497874,-34.63852623,Sunday
2016-0028,1,2016-03-02,2016,3,2,10,VIAMONTE Y AV 9 DE JULIO,AVENIDA,PEATON,CARGAS,PEATON,MASCULINO,50,VIAMONTE,9 DE JULIO AV.,-58.38199706,-34.60028648,Wednesday
2016-0029,1,2016-03-04,2016,3,4,17,AV CABILDO Y DEHEZA,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,38,CABILDO AV.,DEHEZA,-58.47378664,-34.54153077,Friday
2016-0031,1,2016-03-08,2016,3,8,12,AV GRAL PAZ Y AV CNEL ROCA,GRAL PAZ,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21,"PAZ, GRAL. AV.","ROCA, CNEL. AV.",-58.47064556,-34.69843756,Tuesday
2016-0034,1,2016-03-12,2016,3,12,12,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,52,"ALCORTA, AMANCIO AV.","BONAVENA, OSCAR NATALIO",-58.40623949,-34.65076549,Saturday
2016-0035,1,2016-03-13,2016,3,13,6,AV CORRIENTES Y AV CALLAO,AVENIDA,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,34,CORRIENTES AV.,CALLAO AV.,-58.39228965,-34.60443527,Sunday
2016-0036,1,2016-03-14,2016,3,14,0,HERRERA Y ARISTOBULO DEL VALLE,CALLE,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,36,HERRERA,"VALLE, ARISTOBULO DEL",-58.37813396,-34.63668504,Monday
2016-0037,1,2016-03-19,2016,3,19,11,AV. EVA PERON Y QUIRNO,AVENIDA,MOTO,MOTO,CONDUCTOR,MASCULINO,20,LAFUENTE AV.,QUIRNO,-58.46275892,-34.64358293,Saturday
2016-0038,1,2016-03-21,2016,3,21,8,AV GRAL PAZ COLECTORA Y ZUVIRIA,GRAL PAZ,PEATON,PASAJEROS,PEATON,MASCULINO,29,"PAZ, GRAL. AV.",ZUVIRIA,-58.49683458,-34.67892743,Monday
2016-0039,1,2016-03-23,2016,3,23,1,BARTOLOME MITRE Y AV PUEYRREDON,AVENIDA,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,20,"MITRE, BARTOLOME",PUEYRREDON AV.,-58.40603217,-34.6088396,Wednesday
2016-0041,2,2016-03-29,2016,3,29,11,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,MOTO,CARGAS,CONDUCTOR,MASCULINO,54,DIRECTORIO AV.,RIVERA INDARTE AV.,-58.4607655,-34.63350444,Tuesday
2016-0041,2,2016-03-29,2016,3,29,11,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,,DIRECTORIO AV.,RIVERA INDARTE AV.,-58.4607655,-34.63350444,Tuesday
2016-0043,1,2016-03-30,2016,3,30,18,DELLEPIANE LUIS TTE GRAL COLECTORA Y MURGUIONDO,AVENIDA,PEATON,CARGAS,PEATON,FEMENINO,56,"DELLEPIANE, LUIS, TTE. GRAL.",MURGUIONDO,-58.47832463,-34.67494416,Wednesday
2016-0044,1,2016-03-31,2016,3,31,19,AV JOSE MARIA MORENO Y BALBASTRO,AVENIDA,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,24,"MORENO, JOSE MARIA AV.",BALBASTRO,-58.43213235,-34.63693953,Thursday
2016-0045,1,2016-04-11,2016,4,11,10,AV GRAL PAZ Y AV DEL LIBERTADOR,GRAL PAZ,MOTO,SD,CONDUCTOR,MASCULINO,,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,-58.46743471,-34.53476874,Monday
2016-0047,1,2016-04-15,2016,4,15,5,LIMA 1483,CALLE,PEATON,PASAJEROS,PEATON,MASCULINO,41,LIMA,,-58.38247061,-34.62571878,Friday
2016-0048,1,2016-04-15,2016,4,15,17,AV. CORRIENTES Y AV. DORREGO,AVENIDA,PEATON,PASAJEROS,PEATON,FEMENINO,,CORRIENTES AV.,DORREGO AV.,-58.44759966,-34.5917024,Friday
2016-0049,1,2016-04-17,2016,4,17,0,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 0,700",AUTOPISTA,SD,SD,SD,SD,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,-58.37714647568196,-34.63657525428238,Sunday
2016-0050,1,2016-04-19,2016,4,19,9,TIMOTEO GORDILLO Y AV FERNANDEZ DE LA CRUZ,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,78,"GORDILLO, TIMOTEO","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.47305463,-34.68550712,Tuesday
2016-0051,1,2016-04-20,2016,4,20,4,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,MOTO,CARGAS,CONDUCTOR,MASCULINO,36,"ALCORTA, AMANCIO AV.","BONAVENA, OSCAR NATALIO",-58.40623949,-34.65076549,Wednesday
2016-0052,1,2016-04-20,2016,4,20,20,AUTOPISTA LUGONES PK 10000,AUTOPISTA,MOTO,SD,SD,SD,,"LUGONES, LEOPOLDO AV.",,,,Wednesday
2016-0053,1,2016-04-22,2016,4,22,9,AV TRIUNVIRATO Y AV OLAZABAL,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,38,TRIUNVIRATO AV.,OLAZABAL AV.,-58.4842918,-34.57558053,Friday
2016-0054,1,2016-04-23,2016,4,23,21,AU LUIS DELLEPIANE Y AV GRAL PAZ,AUTOPISTA,MOTO,MOTO,CONDUCTOR,MASCULINO,30,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"PAZ, GRAL. AV.",-58.48695354,-34.68795245,Saturday
2016-0055,1,2016-04-25,2016,4,25,20,RAMON CASTILLA Y AV FIGUEROA ALCORTA,AVENIDA,PEATON,CARGAS,PEATON,MASCULINO,79,"CASTILLA, RAMON, MARISCAL","FIGUEROA ALCORTA, PRES. AV.",-58.40021959,-34.57964781,Monday
2016-0056,1,2016-04-26,2016,4,26,4,AV LUIS MARIA CAMPOS 30,AVENIDA,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,26,"CAMPOS, LUIS M. AV.",,-58.42957885,-34.57660058,Tuesday
2016-0058,1,2016-05-04,2016,5,4,14,LIMA 1471,CALLE,PEATON,MOTO,PEATON,FEMENINO,57,LIMA,,-58.38247542,-34.62556293,Wednesday
2016-0059,1,2016-05-08,2016,5,8,16,PASAJE CIUDADELA Y LIMA OESTE,CALLE,PEATON,PASAJEROS,PEATON,MASCULINO,37,CIUDADELA,LIMA,-58.38222219,-34.62728101,Sunday
2016-0064,1,2016-05-14,2016,5,14,18,AV JUAN B JUSTO Y AV CARRASCO,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,20,"JUSTO, JUAN B. AV.",CARRASCO AV.,-58.49485242,-34.62953445,Saturday
2016-0065,1,2016-05-20,2016,5,20,14,AV GAONA Y ESPINOSA,AVENIDA,PEATON,AUTO,PEATON,MASCULINO,20,GAONA AV.,ESPINOSA,-58.45227946,-34.61068024,Friday
2016-0067,1,2016-05-21,2016,5,21,17,AV LISANDRO DE LA TORRE Y SARAZA,AVENIDA,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,30,"DE LA TORRE, LISANDRO",SARAZA,-58.48455411,-34.6751276,Saturday
2016-0068,1,2016-05-22,2016,5,22,22,AV FIGUEROA ALCORTA Y AV PUEYRREDON,AVENIDA,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,58,"FIGUEROA ALCORTA, PRES. AV.",PUEYRREDON AV.,-58.39056593,-34.58418569,Sunday
2016-0069,1,2016-05-23,2016,5,23,3,AV ENTRE RIOS Y PASAJE FILIBERTO,AVENIDA,AUTO,CARGAS,CONDUCTOR,MASCULINO,30,ENTRE RIOS AV.,FILIBERTO,-58.39118948,-34.62704273,Monday
2016-0073,1,2016-06-11,2016,6,11,15,MAGARIÑOS CERVANTES 3900,CALLE,MOTO,CARGAS,CONDUCTOR,MASCULINO,23,"MAGARI?OS CERVANTES, A.",,-58.49021952,-34.62025108,Saturday
2016-0074,1,2016-06-12,2016,6,12,6,AV GRAL PAZ Y RODOLFO SCAPINO,GRAL PAZ,AUTO,AUTO,CONDUCTOR,MASCULINO,60,"PAZ, GRAL. AV.","SCAPINO, RODOLFO",-58.49896559,-34.67732118,Sunday
2016-0075,1,2016-06-12,2016,6,12,23,AUTOPISTA DELLEPIANE LUIS TTE GRAL Y MIRALLA,AUTOPISTA,PEATON,AUTO,PEATON,MASCULINO,42,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,MIRALLA,-58.47461076,-34.66874679,Sunday
2016-0076,1,2016-06-13,2016,6,13,16,AV SAN MARTIN Y CAMARONES,AVENIDA,PEATON,PASAJEROS,PEATON,FEMENINO,53,SAN MARTIN AV.,CAMARONES,-58.46210891,-34.60356211,Monday
2016-0077,1,2016-06-13,2016,6,13,21,TTEG JUAN D PERON Y AVDA LEANDRO N ALEM,AVENIDA,PEATON,PASAJEROS,PEATON,FEMENINO,,"PERON, JUAN DOMINGO, TTE. GENERAL","ALEM, LEANDRO N. AV.",-58.3702777,-34.60536123,Monday
2016-0078,1,2016-06-13,2016,6,13,23,AV BELGRANO Y AV JUJUY,AVENIDA,MOTO,MOTO,CONDUCTOR,MASCULINO,30,BELGRANO AV.,JUJUY AV.,-58.40491455,-34.6146383,Monday
2016-0079,1,2016-06-16,2016,6,16,17,AV DEL LIBERTADOR Y AV GUILLERMO UDAONDO,AVENIDA,AUTO,AUTO,CONDUCTOR,FEMENINO,51,DEL LIBERTADOR AV.,"UDAONDO, GUILLERMO AV.",-58.45504154,-34.54864492,Thursday
2016-0080,1,2016-06-18,2016,6,18,6,AV GRAL PAZ Y AV RIVADAVIA,GRAL PAZ,AUTO,SD,CONDUCTOR,MASCULINO,60,"PAZ, GRAL. AV.",RIVADAVIA AV.,-58.52927982,-34.63931752,Saturday
2016-0081,1,2016-06-22,2016,6,22,7,AV CRISOLOGO LARRALDE Y MACHAIN,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,40,"LARRALDE, CRISOLOGO AV.",MACHAIN,-58.4872106,-34.55904606,Wednesday
2016-0082,1,2016-06-27,2016,6,27,18,AV LA PLATA 2384,AVENIDA,PEATON,AUTO,PEATON,MASCULINO,87,LA PLATA AV.,,-58.42273092,-34.64228803,Monday
2016-0083,1,2016-06-28,2016,6,28,20,AV JUAN B ALBERDI Y PUAN,AVENIDA,PEATON,MOTO,PEATON,FEMENINO,76,"ALBERDI, JUAN BAUTISTA AV.",PUAN,-58.44788671,-34.62539009,Tuesday
2016-0084,1,2016-06-29,2016,6,29,22,CARLOS PELLEGRINI Y TUCUMAN,CALLE,PEATON,PASAJEROS,PEATON,MASCULINO,57,"PELLEGRINI, CARLOS",TUCUMAN,-58.38110563,-34.60135531,Wednesday
2016-0085,1,2016-06-29,2016,6,29,22,AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO,AVENIDA,MOTO,OTRO,SD,MASCULINO,,"RABANAL, FRANCISCO, INTENDENTE AV.",EREZCANO,-58.42378834,-34.657341,Wednesday
2016-0086,1,2016-06-30,2016,6,30,16,AV OLIVERA Y RAMON FALCON,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,75,OLIVERA AV.,"FALCON, RAMON L.,CNEL.",-58.48727942,-34.63652467,Thursday
2016-0087,1,2016-07-02,2016,7,3,0,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI Y AV CASEROS,AUTOPISTA,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,23,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,-58.37864583,-34.62907067,Saturday
2016-0088,1,2016-07-11,2016,7,11,15,CERETTI Y NUÑEZ,CALLE,PEATON,AUTO,PEATON,FEMENINO,70,CERETTI,NU?EZ,-58.5015175,-34.56767549,Monday
2016-0089,1,2016-07-14,2016,7,14,6,AV LUGONES Y LA PAMPA,AUTOPISTA,PEATON,AUTO,PEATON,MASCULINO,35,"LUGONES, LEOPOLDO AV.",LA PAMPA,-58.43233425,-34.55185825,Thursday
2016-0090,1,2016-07-14,2016,7,14,22,JERONIMO SALGUERO Y AV RIVADAVIA,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,60,"SALGUERO, JERONIMO",RIVADAVIA AV.,-58.41971993,-34.6111224,Thursday
2016-0092,1,2016-07-15,2016,7,15,11,AV GRAL PAZ Y AV LIBERTADOR ,GRAL PAZ,MOTO,CARGAS,CONDUCTOR,MASCULINO,24,"PAZ, GRAL. AV.",DEL LIBERTADOR AV.,-58.46743471,-34.53476874,Friday
2016-0093,1,2016-07-17,2016,7,17,3,AV JUAN B ALBERDI Y EMILIO MITRE,AVENIDA,AUTO,AUTO,CONDUCTOR,MASCULINO,35,"ALBERDI, JUAN BAUTISTA AV.","MITRE, EMILIO",-58.44362126,-34.62301748,Sunday
2016-0095,1,2016-07-23,2016,7,23,6,MERCEDES Y AV GRAL MOSCONI,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,29,MERCEDES,MOSCONI GENERAL AV.,-58.51713095,-34.59546519,Saturday
2016-0096,1,2016-07-25,2016,7,25,7,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3",AUTOPISTA,MOTO,CARGAS,CONDUCTOR,MASCULINO,,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,,-58.47433193007387,-34.66684950051973,Monday
2016-0097,1,2016-07-26,2016,7,26,18,SOLIS Y MEXICO,CALLE,PEATON,AUTO,PEATON,MASCULINO,80,SOLIS,MEXICO,-58.39038605,-34.6156281,Tuesday
2016-0098,1,2016-07-27,2016,7,27,16,AV SAN JUAN Y ALBERTI,AVENIDA,MOTO,CARGAS,CONDUCTOR,FEMENINO,43,SAN JUAN AV.,ALBERTI,-58.40042405,-34.62356174,Wednesday
2016-0099,1,2016-07-29,2016,7,29,16,AV GRAL MOSCONI Y AV GRAL PAZ,GRAL PAZ,CARGAS,CARGAS,CONDUCTOR,MASCULINO,45,MOSCONI GENERAL AV.,"PAZ, GRAL. AV.",-58.52340614,-34.59798754,Friday
2016-0100,1,2016-08-03,2016,8,3,23,AV GRAL PAZ  Y DONADO,GRAL PAZ,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,57,"PAZ, GRAL. AV.",DONADO,-58.49491054,-34.54795581,Wednesday
2016-0101,1,2016-08-07,2016,8,7,19,AV GRAL PAZ Y JORGE CHAVEZ,GRAL PAZ,SD,SD,SD,MASCULINO,67,"PAZ, GRAL. AV.","CHAVEZ, JORGE",-58.52932872,-34.65014993,Sunday
2016-0102,1,2016-08-10,2016,8,10,23,AV EVA PERON Y JOSE LEON SUAREZ,AVENIDA,MOTO,CARGAS,CONDUCTOR,MASCULINO,29,"PERON, EVA AV.","SUAREZ, JOSE LEON",-58.50011639,-34.67316502,Wednesday
2016-0104,1,2016-08-14,2016,8,14,21,ZINNY Y AV SANTIAGO DE COMPOSTELA,AVENIDA,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21,ZINNY,SANTIAGO DE COMPOSTELA AV.,-58.46635001,-34.65624369,Sunday
2016-0105,1,2016-08-17,2016,8,17,0,AV FEDERICO LACROZE Y FRAGA,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,19,"LACROZE, FEDERICO AV.",FRAGA,-58.45343236,-34.58435809,Wednesday
2016-0106,1,2016-08-19,2016,8,19,21,CARLOS PELLEGRINI Y AV DEL LIBERTADOR,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,38,"PELLEGRINI, CARLOS",DEL LIBERTADOR AV.,-58.38090932,-34.58927731,Friday
2016-0107,1,2016-08-20,2016,8,20,8,AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA,AUTOPISTA,MOTO,AUTO,CONDUCTOR,MASCULINO,21,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,-58.37157668,-34.65429986,Saturday
2016-0109,1,2016-08-24,2016,8,24,5,AUTOPISTA PERITO MORENO Y BARRAGAN,AUTOPISTA,AUTO,OBJETO FIJO,CONDUCTOR,FEMENINO,53,AUTOPISTA PERITO MORENO,BARRAGAN,-58.52280139,-34.63659934,Wednesday
2016-0110,1,2016-08-24,2016,8,24,20,AV ALBERDI Y CARHUE,AVENIDA,PEATON,SD,PEATON,MASCULINO,57,"ALBERDI, JUAN BAUTISTA AV.",CARHUE,-58.51232237,-34.6590353,Wednesday
2016-0111,1,2016-08-25,2016,8,25,9,AUTOPISTA LEOPOLDO LUGONES Y LA PAMPA,AUTOPISTA,MOTO,CARGAS,CONDUCTOR,MASCULINO,27,LUGONES,LA PAMPA,-58.47461905,-34.57663634,Thursday
2016-0112,1,2016-08-27,2016,8,27,4,AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI,AUTOPISTA,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,24,AUTOPISTA 25 DE MAYO,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,-58.38268809,-34.62282019,Saturday
2016-0113,1,2016-08-27,2016,8,27,16,AV JUAN BAUTISTA ALBERDI Y GUARDIA NACIONAL,AVENIDA,PEATON,PASAJEROS,PEATON,FEMENINO,60,"ALBERDI, JUAN BAUTISTA AV.",GUARDIA NACIONAL,-58.49603546,-34.64564271,Saturday
2016-0114,1,2016-08-31,2016,8,31,11,SALGUERO 1410,CALLE,BICICLETA,CARGAS,CICLISTA,FEMENINO,55,"SALGUERO, JERONIMO",,-58.41848605,-34.59394733,Wednesday
2016-0115,1,2016-09-02,2016,9,2,11,ARIAS Y TRONADOR,CALLE,SD,CARGAS,SD,MASCULINO,,ARIAS,TRONADOR,-58.48935041,-34.54917673,Friday
2016-0116,1,2016-09-02,2016,9,2,20,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,30,27 DE FEBRERO AV.,ESCALADA AV.,-58.44451316,-34.68475866,Friday
2016-0117,1,2016-09-03,2016,9,3,15,AV DEL LIBERTADOR Y TAGLE,AVENIDA,AUTO,AUTO,CONDUCTOR,MASCULINO,43,DEL LIBERTADOR AV.,TAGLE,-58.39936478,-34.58271474,Saturday
2016-0118,1,2016-09-04,2016,9,4,3,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI KM 2.9,AUTOPISTA,AUTO,AUTO,CONDUCTOR,MASCULINO,27,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,-58.37936704,-34.62694503,Sunday
2016-0119,1,2016-09-04,2016,9,4,6,CRISOLOGO LARRALDE Y AVDA TRIUNVIRATO,AVENIDA,SD,SD,PASAJERO_ACOMPAÑANTE,FEMENINO,,"LARRALDE, CRISOLOGO AV.",TRIUNVIRATO AV.,-58.49659234,-34.56353635,Sunday
2016-0122,1,2016-09-13,2016,9,13,7,AV EVA PERON 4233,AVENIDA,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,49,"PERON, EVA AV.",,-58.47256391,-34.65194557,Tuesday
2016-0123,1,2016-09-14,2016,9,14,9,AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO,AVENIDA,MOTO,AUTO,CONDUCTOR,FEMENINO,58,ASAMBLEA AV.,"BONORINO, ESTEBAN, CNEL. AV.",-58.45130953,-34.64053676,Wednesday
2016-0124,1,2016-09-16,2016,9,16,15,AVDA RIVADAVIA Y RIVERA INDARTE,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,67,RIVADAVIA AV.,RIVERA INDARTE AV.,-58.46271207,-34.62884871,Friday
2016-0125,1,2016-09-17,2016,9,17,12,AUTOPISTA PERITO MORENO Y AV JUAN B ALBERDI,AUTOPISTA,MOTO,MOTO,CONDUCTOR,MASCULINO,30,AUTOPISTA PERITO MORENO,"ALBERDI, JUAN BAUTISTA AV.",-58.49020869,-34.64243791,Saturday
2016-0126,2,2016-09-18,2016,9,18,22,IRIGOYEN Y TINOGASTA,CALLE,AUTO,CARGAS,CONDUCTOR,MASCULINO,37,IRIGOYEN,TINOGASTA,-58.52572109,-34.62125906,Sunday
2016-0126,2,2016-09-18,2016,9,18,22,IRIGOYEN Y TINOGASTA,CALLE,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,60,IRIGOYEN,TINOGASTA,-58.52572109,-34.62125906,Sunday
2016-0127,1,2016-09-24,2016,9,24,10,AV MARIANO ACOSTA Y AV CNEL ROCA,AVENIDA,PEATON,PASAJEROS,PEATON,MASCULINO,50,"ACOSTA, MARIANO","ROCA, CNEL. AV.",-58.44094791,-34.66677111,Saturday
2016-0128,1,2016-10-02,2016,10,2,11,CASTRO Y AV PAVON,AVENIDA,PEATON,PASAJEROS,PEATON,FEMENINO,81,CASTRO,PAVON AV.,-58.41914024,-34.6305389,Sunday
2016-0130,1,2016-10-04,2016,10,4,12,AUTOPISTA 9 DE JULIO SUR Y AV BRASIL,AUTOPISTA,MOTO,CARGAS,CONDUCTOR,MASCULINO,29,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,,-58.37910942,-34.62764717,Tuesday
2016-0131,1,2016-10-09,2016,10,9,19,MIRAVE 3500,CALLE,PEATON,AUTO,PEATON,MASCULINO,35,MIRAVE,,-58.39871183,-34.64539318,Sunday
2016-0132,1,2016-10-10,2016,10,10,2,AV SAN JUAN Y 24 DE NOVIEMBRE,AVENIDA,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,30,SAN JUAN AV.,24 DE NOVIEMBRE,-58.41036975,-34.62477021,Monday
2016-0133,1,2016-10-14,2016,10,14,0,AV LAS HERAS Y SANCHEZ DE BUSTAMANTE,AVENIDA,MOTO,AUTO,CONDUCTOR,MASCULINO,41,LAS HERAS GENERAL AV.,SANCHEZ DE BUSTAMANTE,-58.40204698,-34.5834269,Friday
2016-0134,1,2016-10-23,2016,10,23,5,AV PIEDRA BUENA Y 2 DE ABRIL 1982,AVENIDA,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,25,PIEDRA BUENA AV.,2 DE ABRIL DE 1982,-58.48935287,-34.67648597,Sunday
